,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2023-09-30,65885214.28571428,20556395.23809524,430623952.38095236,23768714.285714287,19981538.095238097,25966285.714285713,4767085.714285715,3103423.8095238097,8578228.57142857,38698085.71428572,1688261.9047619049,6875347.619047619,2953228.5714285714,16497061.904761905,9059852.38095238,7421323.80952381,3009257.1428571427,27248171.42857143,4210304.761904762,6036333.333333333,1557414.2857142857,4321866.666666667,5287957.142857143,55309371.428571425,122523014.28571428,2513490.476190476,9501933.333333334,5612952.380952381,4032852.380952381,1684523.8095238095,15973085.714285715,7612957.142857143,4987257.142857143,8298352.380952381,2854942.8571428573,3157914.285714286,2087361.9047619049,4337714.285714285,3027795.9523809524,3705895.238095238,10234828.57142857,1480400.0,11430590.476190476,3848800.0,2177838.095238095,2665666.6666666665,1256538.0952380951,20919557.14285714
2023-10-31,53309859.09090909,24588645.454545453,460959136.3636364,30943077.272727273,23243304.545454547,21009545.454545453,4037640.909090909,2537390.909090909,11091500.0,55699945.45454545,2231863.6363636362,10290927.272727273,3457209.090909091,15533840.909090908,11026881.818181818,6949777.2727272725,2831672.727272727,30973468.181818184,5043368.181818182,7204681.818181818,2082977.2727272727,7002636.363636363,8125977.2727272725,55666754.54545455,117773681.81818181,3582750.0,8739522.727272727,5817681.818181818,4568140.909090909,1807545.4545454546,22451831.818181816,10248059.090909092,5154177.2727272725,7740445.454545454,2656327.272727273,2941836.3636363638,3072086.3636363638,6042909.090909091,2966377.590909091,3685195.4545454546,12694840.909090908,1210395.4545454546,21732072.727272727,3320336.3636363638,2355804.5454545454,3551004.5454545454,1457695.4545454546,26752490.90909091
2023-11-30,51784968.18181818,26692695.454545453,456547181.8181818,25138509.09090909,15453790.909090908,29076590.90909091,5426068.181818182,2499259.090909091,7607631.818181818,42386718.18181818,1933427.2727272727,7929709.090909091,2549681.8181818184,15455031.818181818,9975131.818181818,6168768.181818182,2641559.090909091,28471681.818181816,5218977.2727272725,7862259.090909091,1759454.5454545454,6081181.818181818,6690545.454545454,48714027.27272727,125863763.63636364,2874095.4545454546,7301163.636363637,8683754.545454545,5963440.909090909,1626600.0,20520272.727272727,10742259.090909092,5376054.545454546,8453477.272727273,3326222.727272727,3006918.1818181816,3132000.0,5665504.545454546,2663018.5454545454,3485640.909090909,9522018.181818182,2024604.5454545454,11586190.909090908,3358468.1818181816,2207509.090909091,3423263.6363636362,1513663.6363636365,18617563.636363637
2023-12-31,52396704.76190476,25675676.19047619,364971142.85714287,30787038.095238097,16495176.19047619,44975904.76190476,6053766.666666667,3452157.1428571427,9111685.714285715,42907666.666666664,2174666.6666666665,8044804.761904762,3326147.619047619,18727957.14285714,10190900.0,7159342.857142857,3016723.8095238097,57796057.14285714,5404852.380952381,8913600.0,1642090.4761904762,4741680.952380952,5684566.666666667,45754109.52380952,113756285.71428572,2902571.4285714286,12629971.42857143,8208285.714285715,3642947.619047619,2675866.6666666665,22231638.095238097,10916061.904761905,6999380.952380952,9503290.476190476,3506728.5714285714,3320247.619047619,3274923.8095238097,5935719.047619048,3120300.0,3620557.1428571427,7434704.761904762,1891061.9047619049,11369752.38095238,3525885.714285714,2004019.0476190476,3987319.0476190476,1975466.6666666667,20609609.523809522
2024-01-31,55245247.82608695,24734052.173913043,454283652.17391306,26929978.260869566,16588360.869565217,27403565.217391305,5391713.043478261,2552817.3913043477,11196886.956521738,45068108.69565217,2423408.695652174,9480856.52173913,3555086.9565217393,18722986.95652174,8779217.391304348,6392039.130434782,4584834.782608695,44942178.26086956,5279547.826086956,8022117.391304348,2072982.608695652,5235191.304347826,6103804.347826087,44970539.13043478,111658643.47826087,2946834.782608696,8816082.608695652,9168826.086956521,3369569.565217391,2109791.304347826,19520917.391304348,9299982.608695652,5239882.608695652,14766243.47826087,2911843.4782608696,3146908.695652174,2589682.6086956523,14544086.956521738,3208745.434782609,4272717.391304348,8305865.217391305,1185034.7826086956,10439600.0,2941456.5217391304,2128691.304347826,3089047.8260869565,1401447.8260869565,24279273.913043477
2024-02-29,57681238.0952381,22208938.095238097,550318238.0952381,32337747.61904762,23310995.23809524,23859000.0,5741861.904761905,3883376.1904761903,7756357.142857143,37221466.666666664,2225023.8095238097,7295890.476190476,3235947.619047619,19985595.23809524,6659352.380952381,7944242.857142857,3456385.714285714,38014714.28571428,5366257.142857143,6893880.952380952,1245176.1904761905,5408290.476190476,6665000.0,52052852.38095238,101485304.76190476,3300457.1428571427,8219771.428571428,8483619.047619049,3376704.761904762,1849395.238095238,18145395.23809524,8167323.80952381,6066242.857142857,10796919.047619049,3619180.9523809524,3054990.476190476,2634766.6666666665,6458909.523809524,3393881.3333333335,3934585.714285714,6465914.285714285,1962414.2857142857,11183976.19047619,3435385.714285714,2574247.619047619,3357161.904761905,1785600.0,17097061.904761903
2024-03-31,71372595.23809524,21348404.76190476,599258571.4285715,33200052.38095238,14038528.57142857,40301857.14285714,5941700.0,4852557.142857143,8327819.047619048,41380319.047619045,2305142.8571428573,9814504.761904761,2551395.238095238,18992271.42857143,7756871.428571428,6979871.428571428,4109171.4285714286,46645228.571428575,6424757.142857143,11292495.238095239,1422014.2857142857,6498485.714285715,6360419.047619048,35243257.14285714,94153952.38095239,3224719.0476190476,11430638.095238095,7574171.428571428,5010723.80952381,2484271.4285714286,17735019.04761905,8739838.095238095,5963104.761904762,8141952.380952381,3946004.761904762,3262023.8095238097,2120361.904761905,9089485.714285715,3134254.5714285714,5027633.333333333,9246376.19047619,1476400.0,14233376.19047619,3058395.238095238,2247500.0,2960380.9523809524,3931771.4285714286,18630395.23809524
2024-04-30,56642913.63636363,20049263.636363637,457833363.6363636,29993109.09090909,19876340.90909091,23825545.454545453,5263595.454545454,2952327.272727273,10215868.181818182,41111731.81818182,2485677.272727273,7695445.454545454,3334068.1818181816,18804118.181818184,7341054.545454546,7987390.909090909,5489068.181818182,36676822.72727273,5569213.636363637,6897309.090909091,1374900.0,5288190.909090909,6052904.545454546,41688104.54545455,112793281.81818181,3656704.5454545454,9096877.272727273,8090359.090909091,2943168.1818181816,1729936.3636363635,17533450.0,7554818.181818182,4131486.3636363638,10341272.727272727,2940213.6363636362,2428081.8181818184,2635990.909090909,7764418.181818182,2994870.227272727,3891427.272727273,8000009.090909091,1260159.0909090908,11283931.818181818,2460068.1818181816,2703390.909090909,4513222.7272727275,1598513.6363636365,19612731.818181816
2024-05-31,59688621.73913044,18505882.608695652,438029043.4782609,24302865.217391305,12804152.173913043,23750826.086956523,8987500.0,2899000.0,8837243.47826087,32306604.347826086,2194604.347826087,5464517.391304348,2586052.1739130435,15335547.826086957,7170839.130434782,8005926.0869565215,3268334.782608696,42457591.30434783,5220352.173913044,7518986.956521739,1338873.9130434783,5649313.043478261,6532043.478260869,39988969.56521739,75378426.08695652,3467552.1739130435,8809847.826086957,16848921.739130434,4607143.478260869,1817169.5652173914,18616239.13043478,6722256.521739131,5763043.478260869,10184847.826086957,3363052.1739130435,2036321.7391304348,2622886.9565217393,6431591.304347826,2726239.4782608696,3078421.7391304346,6113639.130434782,1571734.7826086956,11108656.52173913,3046486.9565217393,2504082.6086956523,4312104.347826087,1781882.608695652,15693943.47826087
2024-06-30,89894770.0,17941480.0,385925590.0,24098930.0,11958860.0,54481500.0,10351035.0,4811695.0,9193545.0,36379540.0,2039560.0,5631800.0,2855150.0,19633310.0,6037620.0,6898190.0,4637450.0,33183365.0,6037665.0,10486265.0,1743675.0,5987385.0,6596740.0,42360745.0,73702985.0,3828505.0,15639065.0,11317285.0,4228630.0,1810465.0,18166145.0,7867890.0,6963485.0,13545345.0,2882310.0,2795315.0,3711875.0,6103440.0,3221901.6,4244615.0,6731380.0,1688195.0,14172890.0,2692970.0,2219360.0,4226670.0,1767580.0,17013815.0
2024-07-31,51759547.82608695,19581826.086956523,287877721.73913044,23320452.173913043,14348304.347826088,34249878.26086956,5521269.565217392,2308043.4782608696,8826378.260869564,38486791.30434783,2324004.347826087,7283947.826086956,2621265.217391304,15213469.56521739,11282521.739130436,6721982.608695652,4247939.130434782,34618243.47826087,4980969.565217392,8607569.56521739,1615960.8695652173,7431291.304347826,6162160.869565218,39115608.69565217,135333730.4347826,4033234.782608696,17905343.47826087,12403213.043478262,3183156.5217391304,2033947.8260869565,12421160.869565217,5841386.956521739,5069195.652173913,8740700.0,2524013.0434782607,1946921.7391304348,2613339.1304347827,5751908.695652174,2797704.8260869565,5191682.608695652,6236091.304347826,1410004.347826087,9725673.913043479,2589234.782608696,1692973.9130434783,3503204.347826087,1469169.5652173914,18230486.95652174
2024-08-31,51030318.18181818,20541772.727272727,368425809.09090906,25033613.636363637,14699054.545454545,24088700.0,5736318.181818182,1876100.0,7837995.454545454,40638990.90909091,2018277.2727272727,5190318.181818182,2721281.8181818184,15851050.0,8376286.363636363,6848386.363636363,2746759.090909091,27893900.0,4514200.0,8813836.363636363,1119381.8181818181,5258227.2727272725,6009059.090909091,44137450.0,73562413.63636364,3413350.0,11397722.727272727,20284768.181818184,5356518.181818182,1786886.3636363635,12939700.0,7623527.2727272725,5870595.454545454,7705372.7272727275,2872259.090909091,2331772.727272727,2459409.090909091,5844654.545454546,2937802.8181818184,4093522.727272727,5352400.0,1668363.6363636365,6927636.363636363,3222622.727272727,2372668.1818181816,2923045.4545454546,1356804.5454545454,14638804.545454545
2024-09-30,61194690.47619048,19105066.666666668,314519752.38095236,26412709.523809522,12170128.57142857,34206766.666666664,6156038.095238095,3500314.285714286,10241033.333333334,40190571.428571425,1945514.2857142857,5794590.476190476,2822880.9523809524,20981357.14285714,7887666.666666667,6110828.571428572,3041957.1428571427,30350747.61904762,4722114.285714285,10083171.42857143,1290928.5714285714,4852771.428571428,7396280.952380952,38494280.952380955,79738990.47619048,2731247.619047619,12844966.666666666,9777757.142857144,3699695.238095238,2024419.0476190476,15891400.0,8416795.238095239,8150604.761904762,14516057.142857144,3972400.0,3719928.5714285714,2747423.8095238097,9334223.80952381,2345552.6666666665,4573023.80952381,5903152.380952381,1378609.5238095238,9653033.333333334,3222452.380952381,2230290.476190476,3714980.9523809524,1617395.238095238,22994404.76190476
2024-10-31,40466782.60869565,19162847.826086957,244692052.17391303,24752569.56521739,11559926.086956521,19137956.52173913,4047243.4782608696,2652782.6086956523,7753800.0,31427386.95652174,1821269.5652173914,6402808.695652174,2692052.1739130435,16833634.782608695,7854456.521739131,5783773.9130434785,3223521.7391304346,34145826.08695652,5034617.391304348,9489839.130434783,1307730.4347826086,4965530.434782608,4631330.434782608,31907773.913043477,83078600.0,4277878.260869565,11565704.347826088,7302591.304347826,3302369.565217391,1549173.9130434783,13159943.47826087,6149721.739130435,5620160.869565218,12423456.52173913,2419152.1739130435,2151191.304347826,2165482.6086956523,14741139.130434783,4337538.739130435,3590369.565217391,4259004.347826087,855908.695652174,9548613.043478262,3552156.5217391304,1948495.652173913,3735773.913043478,1518673.9130434783,16608265.217391305
2024-11-30,44051747.61904762,21935171.42857143,224942166.66666666,26151704.76190476,11666285.714285715,18208790.476190478,6380114.285714285,2663057.1428571427,9253504.761904761,38076285.71428572,2408909.523809524,6999985.714285715,2530947.619047619,19179642.85714286,8129309.523809524,7499000.0,3298785.714285714,50153471.428571425,7643647.619047619,11841761.904761905,2034938.0952380951,5204271.428571428,6842461.904761905,44471280.952380955,102349923.8095238,3007833.3333333335,10412914.285714285,7238657.142857143,9608357.142857144,1931319.0476190476,14357595.238095239,7720247.619047619,7003914.285714285,11168976.19047619,2876900.0,2419514.285714286,2165233.3333333335,13086328.57142857,5128858.904761905,3425204.761904762,5113476.19047619,1541842.857142857,12052285.714285715,3261261.904761905,2714190.476190476,3595019.0476190476,2035133.3333333333,16761571.42857143
2024-12-31,45506854.54545455,20321222.727272727,190500554.54545453,29818795.454545453,12179490.909090908,44264481.81818182,7107572.7272727275,4878590.909090909,8408877.272727273,30191527.272727273,1813404.5454545454,5732740.909090909,2276872.727272727,14882300.0,7097540.909090909,8227422.7272727275,6625281.818181818,42101840.90909091,5628386.363636363,11367863.636363637,1833136.3636363635,4608904.545454546,5613659.090909091,35268113.63636363,89223531.81818181,2905822.727272727,12783572.727272727,8724650.0,5606000.0,2065722.7272727273,16496695.454545455,9180659.090909092,7423177.2727272725,11700759.090909092,3227445.4545454546,3048950.0,1777400.0,11031731.818181818,4014872.3636363638,4725740.909090909,4195359.090909091,1102136.3636363635,8745577.272727273,3140186.3636363638,2499445.4545454546,4359431.818181818,2296322.727272727,17467522.727272727
