Date,AAPL,MSFT,NVDA,GOOGL,META,AVGO,CRM,ADBE,JPM,BAC,GS,MS,BLK,AXP,WFC,SCHW,JNJ,UNH,PFE,ABBV,MRK,TMO,ABT,MDT,AMZN,TSLA,MCD,NKE,SBUX,TGT,COST,XOM,CVX,COP,SLB,EOG,PSX,CAT,BA,HON,UPS,RTX,DE,NEE,DUK,AMT,PLD,LIN,VZ
2019-03-22,169630800,33624500,747644000,34422000,16389200,23307000,5614300,3454000,31115200,118851600,5703100,25416800,585300,3737400,27975800,11708700,6528800,3777900,19620105,4992500,10639191,1736500,7532900,4291700,127260000,131184000,3319600,21659800,8022800,3174500,1873600,12497700,5786800,5182100,7892200,7873000,1856900,5745800,10143900,2579185,2727900,6152926,2177400,9486000,4174400,2050300,2176400,1384000,25125400
2019-03-25,175381200,27067100,525212000,27576000,12631200,23878000,3795400,2639300,21032300,65568000,3751000,14504100,411000,3596200,17227600,7921700,4500300,4110900,19823316,4008400,7878654,1638400,3844500,3336900,102076000,153225000,2651600,15558300,6453800,2911400,1357100,11320400,3837500,8070000,6390000,2940500,1357500,3199800,7939600,2173459,2088200,3608460,1137200,7038400,3350900,2157600,1549600,1349700,15463400
2019-03-26,199202000,26097700,703508000,30752000,15437900,28009000,6910300,3150100,15987100,59878500,2910100,9615400,494900,2844500,16989600,10285400,4758600,4416200,20849279,4921900,9242731,1459000,3596400,4463300,97318000,110263500,2609600,9611900,7624000,3493600,1193000,9472800,4079800,7245200,6500500,2393700,2284700,2638200,6479700,2349478,2204400,5091474,1036700,6093200,3342100,1948100,1936000,1408100,12316900
2019-03-27,119393600,22733400,474372000,29428000,10620300,21862000,8218700,2521900,12753200,57621700,2343800,11251600,425000,3346600,16912000,6557300,6764900,4819200,19455048,4006200,10020766,1051200,4101900,4822400,86496000,131688000,1684800,6485100,7662700,3609400,1351200,7258700,3727800,5015600,5254400,2761700,1657400,2378300,9600000,2933347,1911300,4336063,1068200,6116800,3592200,2250600,2038300,1821400,13290300
2019-03-28,83121600,18334800,480264000,22402000,10443000,33030000,4424800,2018000,12454100,45872300,2343400,8397000,342700,2693300,15881600,8217000,4602100,3601500,16915541,3071000,7161298,771700,5675900,6534900,60860000,101611500,1977100,6032700,6709600,5394100,1396700,7412300,4057700,5122100,7419800,2768000,2524800,2487200,4921300,2312131,1621000,2974767,1123300,9324000,4565800,2455300,1900200,1892500,20547100
2019-03-29,94256000,25399800,456896000,30890000,13455500,24493000,4913100,2097400,14523400,83446300,2632800,11811400,455900,4891000,53590800,6539600,7168400,4294200,21681834,7105900,10147994,1193800,5891200,4742700,66416000,89869500,2952000,6492000,9099500,3886600,1968000,10889200,5318600,6810900,7984800,2785600,2900400,4681600,7694700,2869687,3428600,4839617,1862600,12039200,5434800,3017700,2679700,2158100,17283900
2019-04-01,111448000,22789100,483824000,27706000,10381500,27040000,4601100,2970100,17499300,91751100,3562600,25813300,498900,5125100,42015500,5281300,5885200,4809500,20345046,4759400,8820282,1143700,4842000,4467100,84776000,121656000,3195100,6737400,8108400,4733900,1610200,10816400,5506300,5309000,9717800,2633900,2635300,5081500,7735700,2539610,3721700,8422971,1371400,9640400,4555500,4105700,2226500,1791900,16331100
2019-04-02,91062800,18142300,440920000,18288000,23946500,22857000,3158400,1877800,10295400,66694000,2247000,13101200,423100,3568900,35393600,4147800,5517800,4057100,18625129,6355800,5875088,900900,3717900,3684700,68962000,82183500,1797700,4433800,5520900,2909200,1574300,7646000,4362700,5833000,6899400,2260100,2594800,2529000,6401000,3535995,2456400,4616840,1184300,9960400,3386400,2762400,2366100,1179700,11408100
2019-04-03,93087200,22860700,783504000,22180000,27391100,22266000,3819100,2432800,11499200,63110600,3227900,11712100,337800,3719700,30366300,5965500,5947000,2851400,16200402,6083500,6550734,1184300,3973700,7633200,78522000,118791000,2512300,4080900,6755600,3251700,1663600,8562900,3595400,5490800,7230600,4351500,2096100,4821800,7350300,4047927,2556500,4512760,1356100,8202800,2998800,2230300,2467300,2379600,15491700
2019-04-04,76457200,20112800,457376000,21022000,17847700,15228000,6295200,2947400,11952100,53712100,2582300,9119900,375200,3619600,19260100,9045100,5844600,2255500,12990972,4827900,10257719,937500,4671200,6085300,72478000,355810500,2324900,3660700,5449800,4396200,1319700,9360600,3715400,6397900,6670900,5782700,2146800,2988900,9388100,2087305,2889400,3546171,1197200,7106800,4847600,1684000,1157400,1471400,8776000
2019-04-05,74106400,15826200,481744000,20012000,9594100,18875000,4315300,1970500,9933700,46383400,2447100,8633900,458400,4553700,23734900,6729100,4759700,3343000,15559043,3996300,10324162,839800,3434500,6211900,72810000,195574500,2438400,7367400,5346200,4234600,1616200,10059100,5551400,8337800,9149600,4505400,2705200,2812300,6857200,1851445,2487300,3973771,1294600,6452800,5433200,1656500,1182600,1403400,11497800
2019-04-08,103526800,15116200,424192000,21750000,7297400,13899000,2848400,1796800,8056300,35272800,1891500,10898900,398400,4776600,18875200,8416000,4329600,2195400,15410323,3499200,10586267,1062600,5178900,5464500,75056000,156156000,2290100,4705800,5140400,4609000,1244200,9108200,5483100,5705200,11421400,4985900,2332400,2497300,14482600,1967094,1854500,4318425,1133300,5772800,3115500,2166500,1661100,1138500,11680500
2019-04-09,143072800,17612000,439972000,19668000,19751000,11621000,5642900,1605900,9092200,40535300,2400900,7436200,460900,2869300,22903500,6747900,5210300,2903800,18825072,3712700,10785282,1242800,4836700,4938700,74288000,88560000,2279500,3804500,4905800,4863800,1450200,8561600,4143400,4707300,7577500,4005700,2352800,3316500,7980100,2050383,2230000,3320692,2451000,6617200,2475300,1708200,1654800,1388200,10414400
2019-04-10,86781200,16477200,444772000,15510000,11701500,14992000,3414700,1469700,10882300,42669700,1907100,6703400,402900,2650100,30977800,5796400,4194100,2753700,13202615,3641900,6894268,980800,5604600,5031400,59280000,105919500,2406800,3918400,6066300,2265400,1556600,10324300,3970000,6629000,6148800,3066200,1792100,3310600,8285000,2526241,1767700,4324622,2746800,5291600,3412300,1304500,2116400,2443700,8782100
2019-04-11,83603200,14209100,374600000,16998000,8071000,16669000,2578400,2085600,11183800,50440100,2802100,7872700,412700,2320600,33662700,6533500,4485200,8223400,20214877,9094200,10410518,1027600,4432100,7878900,53096000,147538500,1740400,3347400,6042600,2627800,2719800,9115100,3248300,9486900,5291400,2640900,1486200,2762900,6598400,1863328,2384800,2767879,1162200,5738400,2424500,1027100,2075300,1916400,9219900
2019-04-12,111042800,19745100,471708000,24312000,12329800,30087000,2844200,1681100,25834100,100192000,5096600,21641900,628700,2316900,70271400,6815800,5756800,13979400,21338546,5011500,10164762,1635000,5482000,7324200,62288000,101190000,3238800,6037000,5194800,3517200,2187600,16638700,42693700,9913100,8667000,7145100,2223700,4383000,7334600,2248153,2853700,4553280,1220200,4768400,3520900,1412300,2291200,1914500,10847500
2019-04-15,70146400,15792600,440092000,23796000,10834800,16216000,2608400,1462300,15163800,57438800,6617200,11669000,590800,2285000,34954000,8764700,5380900,10021800,18362788,3495500,13822491,1801000,6095100,5815900,74488000,150579000,1973500,5034900,7632200,3306200,1859700,8536100,13369100,7284800,11178400,6091000,1934400,3030200,3822100,2538761,1768300,2979216,1062500,5872800,2808900,1765500,2403600,1448000,7741500
2019-04-16,102785600,14071800,394964000,22622000,11215200,21116000,3004800,1638400,11583200,105168400,4852600,13358600,1030700,2523400,25217100,6166200,10745700,27361400,27506976,3624700,12531250,2443000,6227800,8424600,60892000,109093500,1559200,4652700,8336600,2663600,1360500,7005700,11942900,7790500,7654400,2990100,1829600,2672800,7083800,3190533,2072500,3176411,1310200,6523200,3166400,2108300,3371200,1749700,10239300
2019-04-17,115627200,19300900,351004000,30366000,9973700,18138000,4765500,2391500,17791900,94831600,4195300,19610000,628200,3799900,25144000,7102000,9543700,22101400,42412117,6817100,34181463,5077300,11212400,9388300,57870000,76897500,1875000,5694900,9439000,3045000,1363000,8311400,11898100,7907100,8346300,2445500,1591600,3469400,4424400,3624800,2108400,4425365,1350700,8045600,4518200,2105100,2842900,1663300,15498000
2019-04-18,96783200,27991000,380988000,24750000,11655600,26548000,4391500,2028900,12501900,61796600,2874300,19906500,530400,6186800,22416800,5666700,10485300,13927200,50579774,7784900,32768445,2960100,9712200,6798000,54998000,88144500,2918400,7016600,6607800,3162700,1365000,9493900,9546500,6033400,15721600,3307000,2400100,4504500,4703100,6765891,1859700,3970117,2215500,6670800,2822400,1325400,2287300,1547300,13189000
2019-04-22,77758000,15648700,279936000,19084000,13389900,13504000,2943300,1364700,7975900,34763400,1591400,7042100,432900,3174400,15972600,4923500,4666500,11191800,31018904,5358600,14548441,1989800,5810700,3878400,67476000,182206500,1738400,5390500,4883100,3331200,1300000,10770600,7946200,9061600,7901000,3886000,1927300,3637500,4147700,3463847,2585500,4694224,1376600,7303600,2615800,942500,2587300,1002100,11950400
2019-04-23,93292000,24025500,346856000,31868000,19954800,19777000,3418400,2693600,9193100,41889700,2120900,8163700,687400,3342800,16434300,6883300,5790500,10261400,26672102,9920600,19281523,3099800,6823500,6415800,92808000,164158500,2192900,7513700,5273900,6238500,1524600,10595100,9079200,8133500,8539400,4242000,2461000,5930500,4894500,4423733,2851300,9030605,1891200,8818000,2336800,1457700,2448800,1796500,23488700
2019-04-24,70162400,31257000,318204000,23396000,37289900,23335000,3384900,1867600,9245700,40078100,4606100,9042500,1008500,2318400,17831800,4959900,5676300,6104100,21196994,7056400,12779102,2770000,6238400,4389200,73516000,160912500,3070100,8063000,9347300,2660000,1156400,11684000,22115000,7624600,8941800,3599200,2974100,8694400,9855100,4058537,3570600,4344803,1463400,6187200,1942400,1324500,2197900,1780200,13227100
2019-04-25,74172800,38033900,499296000,31344000,54148800,26732000,5498400,1747200,9311800,43243800,2075300,5585900,598700,4595200,23042800,4214600,5218100,5954500,18130065,10442900,13994154,2053700,6011700,5928200,121982000,327741000,2040800,7069900,11084500,3797000,1278200,11135000,10636400,7305000,9404900,4090800,2745400,5094700,6615000,3544058,10116600,3712381,1256600,5898400,2506600,993100,1981300,2229900,17425500
2019-04-26,74596400,23654900,868988000,27228000,22075000,16404000,3342900,2114000,7889300,40627500,1543100,7661100,469000,2990600,13035500,6664200,4613600,6186200,20053193,5790000,8888193,1550100,4286500,3435200,168652000,335410500,2302100,6219600,12550500,12352800,1842900,18053500,11626700,9216800,8527500,4380400,2091500,5119200,4259600,2868201,5421700,3273022,988500,5653600,1921400,870000,2286300,1483900,16329700
2019-04-29,88818800,16324200,391920000,72368000,19641300,13404000,4509700,5592400,14242200,68408600,2997000,9702200,366900,3096200,16918700,5292200,4275200,5345300,23229001,6444500,7395317,940400,4355000,4069000,80426000,250717500,3456100,5008400,5426800,9097000,1429700,10023700,9404000,6769300,8927300,3512000,2651200,3374300,5457300,3122629,4551000,5417378,889700,7094400,2370800,901400,2180100,1195400,13985000
2019-04-30,186139600,24166500,362920000,133178000,23494700,18953000,3581800,3068000,11389100,47764200,1833000,8104600,567600,2387900,18525100,6629000,6003700,7632300,34360400,9367400,11269039,1380700,5514100,7380700,70120000,141969000,6162300,7614100,7384400,5339800,1427600,13721500,21431500,9358300,12163700,3804600,3303300,3862000,3732800,3874454,5101400,5232736,1573700,10643600,3242700,1476200,2396700,1404200,15469000
2019-05-01,259309200,26821700,354280000,74340000,15996600,18158000,2707700,2056200,10412900,56161000,1981800,9056300,488600,2450500,17542100,7019300,6656300,4823200,20703406,5231700,15288643,1491900,6702300,4685200,62340000,160566000,4059600,6524600,6678000,5463200,1350400,13909800,10097000,12032000,10523300,5186600,3350700,3652000,2765600,3991694,2615100,3487537,1327400,8541200,2323400,1384700,3585900,1018300,11627400
2019-05-02,127985200,27350200,394684000,45098000,13209500,20428000,3181100,2482300,8613300,40634100,1514700,7680500,436100,2538700,16883000,4387300,8835600,5499200,20471210,5206300,11579142,1353800,5112200,4761900,79258000,272389500,2418000,6813700,6247500,4456300,1237600,15360400,9495600,12614200,9108300,5145900,3708800,5405700,2438800,4691318,2589800,4379761,1702400,10035600,2656600,1412700,2561300,1691000,14435400
2019-05-03,83569600,24911100,336824000,41588000,14575400,19214000,3131000,1979500,8185400,35256100,1897600,5829700,403300,2856200,16571300,4085700,5281600,4323100,18664759,4527300,7942582,1254200,5452700,3705100,127632000,355602000,2915200,6798300,4967900,5774300,905900,12180700,7364900,6883800,7184800,6354600,2811100,4154800,2953800,4380445,3107500,4513396,1050800,6694800,2988600,1059100,1767000,1248900,9388200
2019-05-06,129772400,24239800,422176000,31774000,13994900,14371000,2520600,1994500,9387000,39882000,1927800,6310000,434400,2924500,19279900,4663600,5818900,7180200,25973406,5413200,9906534,1320300,4006700,5504700,108356000,162508500,2371300,12836600,5607500,4008600,1194900,13367100,11035000,7402400,6571600,3705900,3427500,4866500,4747600,3184804,2704900,3776100,2913100,6730000,2659600,1548700,1292200,1407000,10066100
2019-05-07,155054800,36017700,555220000,36604000,16253000,21734000,6541900,2568000,15017700,58528400,2839500,10365100,709500,6282300,23919100,7113900,6606700,5104700,27603838,4275300,10523387,1480900,5322500,6455600,118042000,151971000,3072500,9811300,8115800,4437200,1775200,13498800,9165200,6452200,10438900,4170900,3421700,5622900,9740300,4969618,4221600,7794522,2182200,7748400,2546200,1510000,3169200,2049600,12963800
2019-05-08,105358000,28419000,419168000,25520000,12505700,15099000,4061300,2610800,9575800,39903400,1817600,7340300,454800,4037500,19814400,3600700,4667300,3768400,23811968,3820700,10567508,1691100,4362800,4556400,81572000,92646000,2040900,9501300,7799900,3997700,1611900,11352900,6229000,4809000,9237900,3925400,3095300,4140500,6030000,3076476,2497800,3807721,1806400,7887200,2832400,1339000,1801400,1264600,12086700
2019-05-09,139634400,27235800,660248000,29556000,12967000,22282000,5809300,1866800,12205900,44173500,2333400,8102300,435500,3219600,23246900,6288800,5604200,4299500,19732461,3792200,8105861,1550700,3736700,6844200,106166000,100671000,1923600,6336600,7326600,4549300,1919300,13221600,16496300,7799800,12928500,3395100,3393700,5906200,6075200,3140136,3998700,4066569,2026000,6872400,3165000,1240400,1775300,1999500,14834900
2019-05-10,164834800,30915100,569500000,31650000,12578500,21025000,4462200,2097500,13189000,59649900,2089400,9749200,484000,2435100,19983400,6131900,4771600,4374400,17391527,4731800,9027158,1548500,3993500,4239900,114360000,105124500,2668800,5450500,6448600,5200300,2036500,11056000,8787900,6411500,12810800,2425700,3094900,5240600,4574100,2485180,3071200,4214823,1753700,6420000,2965400,1283100,1960000,2511800,10707100
2019-05-13,229722400,33944900,656912000,45626000,16833300,37864000,5694600,2698300,13783700,72547000,3605600,16506200,703900,3710600,23304700,7829000,5560000,4684400,28010788,3858400,9641705,1628800,5166700,3823500,115668000,162522000,2809400,6445200,9778500,6055200,1962800,12176100,7701200,6280300,16732200,4184500,3065600,8580700,7757800,3930793,3766300,6545091,3172500,10632800,4046600,1790600,1981600,2328500,13759000
2019-05-14,146118800,25266300,524880000,40392000,17628100,34277000,4954000,2046600,10503600,52216100,2463300,17302200,426800,2460700,21267600,5098200,7179400,5329700,26772759,6365200,8113826,1845200,5319300,3194600,92582000,108786000,2787700,7529200,6870900,8063100,1635100,10548400,6858500,5259000,12042900,2482500,2450300,4019100,4747800,2780563,2889100,4305078,2325400,8954400,4955500,1788000,1692900,2029300,12776200
2019-05-15,106178800,24722700,502320000,59302000,16746900,18166000,7783800,2708600,10142000,51973200,2271100,10703100,424200,2711400,20123300,10343600,6429400,5099700,33520678,4795700,7284543,1834200,4385500,3696200,93852000,109440000,1899000,4862200,5415500,5578900,1194800,8918000,6945000,6316300,10558400,1950500,2059900,2875900,4810000,1983433,3818300,3861588,2330500,7071600,3653200,1285400,1342200,1184200,10806300
2019-05-16,132125600,30112200,781088000,35308000,12953100,34233000,5048100,3413100,9672700,42791500,2008100,9305000,449100,4143500,20764100,8458500,6857200,4456400,25508486,5404700,9910831,1340000,6098100,5013100,94156000,112249500,2520500,6745200,6941800,4476200,1800600,8105200,8543300,5312500,7632500,2043800,2645700,4316600,6036500,3217801,3337900,4463819,2893400,8465600,4151900,1507400,1705100,1866600,11695100
2019-05-17,131516400,25770500,1022068000,25362000,10485400,39094000,5314000,2223500,9570100,43772500,1928300,8411700,496900,5273600,22273500,8971000,6915300,4486400,29187684,4756400,8259707,1320500,5169300,4735800,94732000,266800500,2239600,5068200,7379900,3891200,1672000,9279400,6870900,4906100,7252400,2701400,2562400,6122600,5282900,2222795,2587000,2551298,7817500,6821600,4428300,1421400,2310800,1737900,14436700
2019-05-20,154449200,23706900,572064000,30602000,10352000,65162000,5437600,2392000,8518200,41717600,2483400,8951600,465700,2765600,18854000,7055000,4771100,5390800,24251591,4395500,8281191,1525300,4493100,4677400,75964000,307893000,2217400,7181900,11475000,5750100,1600500,7154300,4569700,4794800,5922600,2823000,2106500,6312500,3219900,2187464,2088500,3091558,3715300,5464000,3100200,2764800,1370100,1383700,20910600
2019-05-21,113459200,15293300,361848000,20562000,7502800,25060000,3803100,1793500,7967900,39258700,2327600,5936200,307000,3369100,18416300,5868400,4859000,5345300,28785056,4841900,10873734,1420800,3819700,6403400,80102000,270058500,2264600,5762500,5808500,7705900,1504200,8489900,4859400,5855300,6716300,2537300,2722600,5492900,4022600,2691120,1762100,3480863,3567300,6069200,2728300,1338100,1891200,1051500,14016300
2019-05-22,118994400,15396500,325868000,18826000,9213800,31809000,3170100,1570500,7918900,29177600,2427200,10109600,331000,2941100,13155000,5378600,5456800,4038000,25274604,4219500,13491847,1740200,3062700,7391300,58732000,280278000,1760300,5237800,5602300,20777800,1242300,7858300,5763300,5156300,7429900,2869900,2111600,4620400,3841400,2388842,2580700,3086791,2626800,6706800,2225700,998000,1111700,1334800,11487100
2019-05-23,146118800,23603800,591844000,25214000,12768800,46607000,4508200,2706400,14558000,59772900,3184100,13128900,577600,3290200,17643700,9351700,6951800,3934600,25495944,3299100,9831498,1567500,5507000,12993200,88486000,398206500,3560400,9704200,9213200,11619600,1822800,14657200,11000200,8896800,12398900,4547200,3020000,4964900,5305400,2881994,3111900,8983570,2584400,8216000,3862000,1436800,1635700,1318500,11706700
2019-05-24,94858800,14123400,357584000,18554000,8807700,27963000,3151700,1878300,8537300,35524400,1637200,6172300,277300,2240100,13425500,4153200,5473300,2973900,15383341,3872700,6071588,991500,4866300,7341200,67394000,212049000,2105800,5999000,5627600,7851700,1340200,7056400,4890800,6070700,7665200,3757500,2661600,3802500,5387500,2159666,2401700,4952595,2597200,5559200,1987700,1412600,3072900,1025300,8755200
2019-05-28,111792800,23128400,428356000,20948000,14843300,61965000,4934100,2475800,11665500,44273400,3040000,10539500,462600,2550300,19984600,5174800,11919600,6172700,49440610,6557800,13779733,1676800,5418600,8852200,64000000,154693500,3675100,7927300,16205200,6522700,3164100,14912900,8145100,5685800,11869600,3148500,3105100,4889400,3504300,4113921,3357400,6419719,2054400,7048400,3837700,1936300,3494200,1483100,21860500
2019-05-29,113924800,22763100,559800000,36230000,12797700,28132000,4359500,1806000,9966400,49818900,2815800,9808700,390700,2553900,16058800,6469800,23247400,3958400,26895761,4182200,11278890,1232700,4013100,5830300,85580000,179529000,2925100,10116900,10511600,5772200,2594900,13645200,7451300,6828300,10072100,3974100,2232000,5330000,4160500,2682102,3388100,4444592,3013000,7214400,2319000,1448500,2309700,1405400,13418700
2019-05-30,84873600,16829600,394300000,18088000,8581500,17310000,4418100,1601100,10367800,58649300,1919300,7797200,412400,1882400,13775900,6270000,7360600,2646600,17344308,3533100,7483768,771400,3600300,4400700,62938000,118897500,2685000,6177800,7178400,3996900,2030300,9362100,5807900,5817900,11763600,3010000,2449600,2878300,2183900,2070648,2518800,4367525,3110600,6462800,2319200,1568600,2030900,1042000,17484900
2019-05-31,108174400,26646800,389720000,31582000,15226500,22192000,5326900,2526600,10952800,68304200,2640100,11328600,534600,2969100,17540500,9217900,7811000,3285700,22639288,4003200,7142749,1266700,6570800,5949900,92376000,156100500,3669100,8891100,7625700,4137000,4058100,13983300,6899800,6939500,11445600,4316600,2785000,4711500,3217600,2011126,4192400,5646829,2206600,9161600,3182500,2706200,2831300,1757200,29916600
2019-06-03,161584400,37983600,478644000,96890000,56059600,28911000,8835200,3903400,11680700,50109900,2857800,10133200,581400,2968500,20172500,7054500,8434600,4999400,22643082,8434400,9218103,1659900,6286500,8489100,181974000,195966000,3211800,11665500,8122200,7071800,2512500,11831000,6100800,6541500,9878700,3333200,3144800,4161800,5148000,2530273,4971400,4307779,2213600,6806000,3061800,1730800,3404600,2882600,19518300
2019-06-04,123872000,29382600,641836000,60512000,46044300,36805000,12375100,3750800,12858600,58426400,2420800,11860900,558300,3043200,21082000,8709600,6648900,4992000,18453537,6447100,9368806,1575800,5836000,6871300,113582000,207112500,3829900,7526800,11685000,7952700,1761500,10423000,5235600,7260500,8021100,3586200,2781800,4060400,3592300,2864912,5096000,3805973,1872000,7811600,2498700,2351500,2470900,3115200,15201200
2019-06-05,119093600,24926100,511616000,46988000,19758300,23651000,12072400,2650400,8340500,44874400,1967800,6421300,605800,2568100,13705400,6189700,6860600,3194400,21418861,3804400,9821961,2198200,5286200,7867800,84796000,202662000,4294600,8173200,7437100,6744500,1825500,10617800,5105700,11839200,9098900,4593300,3097000,3598400,3188400,2872551,2766900,3770538,1634100,7546400,2819200,2193300,1939000,3708800,11522900
